1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
1.3892251,2.5535829,2.1583006,2.409555,1.1809689,0.6607751,1.7822171,1.6293475,2.9212241,2.3227101,0.9579891,1.6831481,2.5701479,2.7571253,0.7897755,0.996611,0.6607751,1.4076864,0.9591725,0.7464351,1.6332817,1.005825,1.3922584,1.9161393,1.6973868,2.539265,1.6720271,1.3828064,1.6123422,2.1560692,2.3489336,1.6710672,0,0.4520086,2.3264122,2.0899873,1.4339607,1.2043234,2.7078626,1.6158657,1.4265199,4.2250167,2.2862696,1.5449188,0.8334064,2.5835066,0.71326,2.192956,0.9348753,1.8567557,3.8965986,3.553196,4.0695762,4.6550821,4.2210927,3.8245018,3.5059928,4.2163092,4.0000568,3.8825266,5.0940251,3.57722,4.830647,3.8672694,3.421508,3.7619884,3.5866377,3.7954329,5.1693282,4.1566808,3.6670025,3.8158934,4.7247002,3.9300829,3.8306804,3.8516243,4.3626193,4.2411768,3.8437805,3.8581988,4.3315261,4.2767623,3.8435499,4.3910896,3.5621573,3.2051897,3.8992956,4.8986025,3.3541265,4.2532875,4.0934055,3.6800748,4.056673,4.4211592,3.9202086,3.3400042,3.5724153,3.7459881,3.991603,3.7293442,4.6417017,4.5362168,4.9730273,4.4399088,4.7283622,5.4772684,4.5717182,5.1360274,5.2596561,4.8839972,4.1352682,4.7568094,4.7033494,4.8973532,4.7628161,4.3963384,4.352267,5.084869,6.2165859,5.2191809,4.7401798,4.3648543,5.7359338,4.5568878,4.3812489,4.6442863,4.3385205,4.0291537,4.8243784,4.6913296,5.3217414,5.0023365,4.8969684,4.2652787,4.6181897,5.5321332,4.3408539,4.1799822,3.9712914,4.6091072,4.8004402,4.6869629,4.5362168,4.747629,4.7142941,4.7301054,4.9746642,4.4091029,4.1531677,4.0269905
1.677071,2.8468903,2.4900399,2.7483824,1.5031755,0.7655364,2.1371203,1.9330259,3.2650172,2.6295527,1.15487,2.0239137,2.882982,3.1186414,0.5955157,0.5839,0.7485815,1.6821946,0.9729459,1.0468798,1.8472277,1.2733136,1.768494,2.1635028,2.0404938,2.8208507,1.9532184,1.647328,1.8708394,2.4919722,2.6639354,1.8588773,0.4520086,0,2.6262779,2.3751123,1.6069959,1.5611437,3.0573868,1.8987721,1.7216973,4.525578,2.6517115,1.7977879,1.1066196,2.882982,1.043251,2.5387032,1.1736593,2.1513285,3.8102611,3.5266936,4.0083973,4.8222305,4.239104,3.9422891,3.4734698,4.4541515,4.0036112,4.0569322,5.3251972,3.6383619,4.9689333,3.9234842,3.5420351,3.7196363,3.6860421,3.9262589,5.2689725,4.3158416,3.6895489,3.8850703,4.7942939,4.0071971,3.8546482,3.8354823,4.3554078,4.2084714,3.9054896,4.0062658,4.505216,4.4557327,3.9624982,4.4692842,3.6860421,3.192279,3.8564848,4.9905986,3.4664499,4.4118049,4.2525706,3.7241394,4.1829182,4.6504433,4.0566473,3.4460234,3.6813654,3.7936304,4.202516,3.8467084,4.5926056,4.6197221,4.9015008,4.4604719,4.7048159,5.3760199,4.7637788,5.072642,5.2849717,4.7226191,4.0855476,4.7832652,4.6531753,5.0005848,4.8136885,4.3492662,4.3403399,4.8784536,6.1506962,5.3373271,4.6525034,4.4540986,5.6538434,4.5949832,4.3023717,4.5469484,4.375753,4.0548619,4.8344752,4.6239028,5.2577907,4.779265,4.9034069,4.3072122,4.705233,5.4145342,4.2770459,4.1654293,4.0075011,4.5359916,4.7392139,4.6055262,4.6197221,4.670846,4.6262228,4.6801544,5.0277701,4.3873011,4.0997562,4.0758213
0.9506527,0.2363181,0.3518639,0.3622899,1.15487,1.9532184,0.7908287,0.6987985,0.7604949,0.1311927,1.5031755,0.7010908,0.2960431,0.8038706,2.3396124,3.1460941,1.9532184,0.9596625,1.8821891,1.6293475,0.9225864,1.4220138,1.2358843,0.6607751,0.7346173,0.2653865,0.7485815,0.9866359,0.7798708,0.3379073,0.1333894,0.9524579,2.3264122,2.6262779,0,0.3100027,1.1747545,1.1560071,0.6557953,0.7294317,0.9417153,1.9058263,0.6557953,1.0655391,1.6606478,0.2960431,1.6250449,0.4325508,1.4588634,0.4778513,3.4997875,3.0217204,3.5287123,2.8252422,3.1937025,2.5254211,3.119038,2.1726633,3.0970407,2.3022311,2.9612184,2.5998251,3.022481,2.841662,2.1030686,3.1467975,2.5620401,2.300929,3.5390797,2.4190988,3.0678522,2.5810832,3.3721895,2.7533475,2.8443478,3.0731969,3.4222055,3.547019,2.7878295,2.1527688,2.4891592,2.3997739,2.364951,3.1841951,2.4927974,2.9154572,3.3045213,3.3179108,2.2403327,2.5511075,2.5021655,2.7775829,2.4947881,2.3504486,2.445143,2.2464372,2.3592019,2.6969655,2.0172817,2.3788538,4.3211109,3.3401226,4.4200772,3.5873909,4.0748069,5.0243471,2.9420392,4.5177857,4.1182028,4.9925739,3.6771488,3.7055914,4.0822872,3.5122368,3.7608781,3.944363,3.6505565,5.4382472,5.4495145,3.587196,4.3745887,3.2364218,5.1147791,3.4374873,4.0999573,4.3210809,3.2922782,3.2044349,3.9195279,4.1321027,4.6209172,5.3838519,4.0042413,3.2248581,3.3598676,5.0859363,4.1299862,3.5807581,3.1173669,4.1143275,4.29532,4.1931608,3.3401226,4.372665,4.4386017,4.0940349,3.6957357,3.7088647,3.9254931,3.174267
0.7079231,0.4878204,0.3666919,0.5611223,0.9246796,1.7209408,0.6884307,0.4893156,1.0057769,0.3366202,1.2562456,0.5658865,0.5467463,0.9724066,2.0741619,2.8969122,1.6984176,0.7199768,1.645291,1.3984341,0.7239568,1.195091,1.043251,0.5498624,0.652781,0.5117543,0.5750987,0.7489668,0.5307731,0.427314,0.4028842,0.7359458,2.0899873,2.3751123,0.3100027,0,0.9173543,0.9417153,0.8595196,0.5039975,0.7029623,2.1560692,0.7267908,0.894686,1.4613729,0.5467463,1.4003104,0.4961615,1.2149348,0.2558771,3.4989913,3.0433074,3.5523497,3.0375368,3.2774756,2.6709453,3.1339631,2.4290032,3.1621716,2.488384,3.2216213,2.6811644,3.2155038,2.9407147,2.2202937,3.1672983,2.6718655,2.459586,3.7104032,2.6149006,3.1218972,2.6842595,3.5136438,2.8738401,2.9152284,3.1158347,3.4935091,3.5960513,2.8871116,2.3256445,2.701253,2.6154379,2.5119265,3.3209321,2.6167135,2.9218039,3.3327266,3.4780516,2.3488063,2.7463133,2.6956743,2.8571311,2.658059,2.6039022,2.6099047,2.3525235,2.4817323,2.7821215,2.2422412,2.5175638,4.3606908,3.4791156,4.4658635,3.6819943,4.1432666,5.0635814,3.1560982,4.5761553,4.2414901,4.9709497,3.7065758,3.813494,4.1330873,3.6747921,3.8712732,3.980321,3.7190601,5.3961296,5.5265444,3.7768486,4.3992226,3.3670173,5.172755,3.5468014,4.1205392,4.342595,3.3922288,3.2824375,4.0157831,4.1752492,4.6820171,5.3304266,4.0985075,3.3311295,3.5143388,5.1124461,4.1494725,3.6401328,3.1990441,4.1462438,4.33708,4.2176394,3.4791156,4.404998,4.4576203,4.1412402,3.82776,3.768655,3.9448056,3.2678443
0.4863634,1.3579974,1.1862113,1.4269962,0.6484139,0.9884177,1.1199748,0.6557953,1.9138411,1.1820574,0.4878204,0.8922572,1.4321164,1.8563521,1.2043234,2.0984844,0.9620948,0.5037468,0.7750003,0.8585588,0.3443318,0.7249631,1.1237454,0.8063104,0.9395556,1.3074429,0.717606,0.3795916,0.4325508,1.1983229,1.2592387,0.3858795,1.4339607,1.6069959,1.1747545,0.9173543,0,0.7733522,1.7551549,0.5466384,0.6179044,3.0092121,1.4961191,0.8178382,0.9441634,1.4321164,0.8578791,1.2877229,0.5307731,0.7604949,3.1532677,2.8017386,3.2814891,3.4643457,3.2312388,2.82951,2.8682612,3.0461856,3.0391983,2.8544269,3.8552114,2.6752105,3.5638689,2.9339343,2.3853003,2.916252,2.743216,2.6678454,3.9755532,2.9734995,3.007357,2.7433858,3.6420659,2.9214634,2.8367027,2.9398698,3.3842747,3.4178427,2.9076201,2.6413305,3.1255146,3.0527049,2.7185375,3.4264517,2.743216,2.6601994,3.0920156,3.698585,2.4349397,3.1121779,3.0114081,2.7953462,2.9078093,3.2139512,2.8573932,2.4071044,2.5951114,2.7532166,2.7961742,2.6899772,4.163819,3.6204837,4.2488691,3.6287481,4.0195838,4.7931924,3.5982367,4.3644731,4.2741171,4.5569373,3.4845915,3.8286461,3.9565828,3.9104548,3.9591146,3.7920484,3.5834421,4.8758801,5.3829113,4.0696564,4.1394414,3.511289,4.9569772,3.5870746,3.8388163,4.0228323,3.4104182,3.2258184,3.988387,3.9245684,4.495724,4.7746223,4.071668,3.3249163,3.633243,4.8330316,3.9050908,3.4771008,3.1650666,3.9125734,4.148011,3.9905675,3.6204837,4.1615892,4.1985766,3.9858623,3.945159,3.6375355,3.7083389,3.2540981
0.3580278,1.3828064,0.9596625,1.2114481,0.1783123,1.0109966,0.6408191,0.4955334,1.7207651,1.1485386,0.6615528,0.5051537,1.381856,1.5648766,1.4330142,2.1119328,0.9982197,0.4240501,1.1142879,0.5839,0.788185,0.518734,0.4469998,0.9145138,0.567951,1.3926856,0.6267953,0.4520086,0.5991783,0.9646652,1.1664318,0.8563038,1.2043234,1.5611437,1.1560071,0.9417153,0.7733522,0,1.5099526,0.5378705,0.3731971,3.0333308,1.1077957,0.7143842,0.7099379,1.4065461,0.5467463,0.99532,0.5535324,0.7110069,3.6982349,3.2528158,3.8018247,3.7507905,3.7096713,3.1407664,3.2709786,3.1831328,3.5437788,3.0511011,4.0372033,3.0401643,3.9553674,3.3290525,2.7065523,3.4406224,3.0111147,3.0295821,4.386209,3.2879273,3.3142505,3.1806545,4.0659513,3.3235519,3.3223135,3.4505739,3.905359,3.8967989,3.286507,3.0010619,3.4167668,3.3461105,3.0875714,3.7807287,2.9524229,2.9885757,3.5929217,4.1377095,2.7253137,3.3973284,3.2801522,3.1921347,3.2706058,3.3856832,3.1579274,2.7252008,2.9166537,3.1970417,2.995011,3.0199231,4.4761749,3.9261303,4.7261225,4.0090366,4.4080844,5.2998245,3.7227768,4.8639813,4.7202672,4.9716432,3.8964166,4.2429146,4.4089169,4.2041216,4.2482969,4.1635014,3.9995966,5.3149287,5.8936301,4.428748,4.5759635,3.7719651,5.4799437,4.0033911,4.2446256,4.5079146,3.8101347,3.5916718,4.3812489,4.4378926,5.0148542,5.2508757,4.4610553,3.7408188,3.9916334,5.3616771,4.2230867,3.8685483,3.5132978,4.3781708,4.5614217,4.4579007,3.9261303,4.5755274,4.5876,4.4254032,4.3546378,4.0589999,4.017451,3.5665824
1.4260947,0.6064679,0.5846393,0.3518639,1.5566525,2.4170616,0.9596625,1.1747545,0.2363181,0.6687892,2.0125705,1.0509127,0.5037468,0.2112608,2.8505012,3.5865369,2.4064171,1.4321164,2.429403,2.0281613,1.5335962,1.8372571,1.4078913,1.1809265,1.0913566,0.7442422,1.2103467,1.5040377,1.3337043,0.608838,0.5611223,1.5434558,2.7078626,3.0573868,0.6557953,0.8595196,1.7551549,1.5099526,0,1.2528517,1.3631432,1.6158657,0.4588563,1.4646545,2.0658556,0.5037468,2.0278737,0.5216255,1.9425108,1.0009797,4.032021,3.4983964,4.0292742,2.9607071,3.611827,2.8361545,3.5807108,2.1551465,3.5620685,2.4606524,2.9057557,2.9814138,3.2470138,3.233475,2.4357407,3.6509889,2.8800663,2.6361932,3.7800327,2.6418522,3.4393341,2.9744215,3.694351,3.1394212,3.2949661,3.5525784,3.8755947,3.997558,3.1592407,2.4416238,2.6569361,2.5708899,2.6874824,3.4949067,2.7664229,3.3518759,3.7928557,3.6069891,2.588142,2.7390677,2.7224607,3.1918213,2.7858746,2.3429388,2.7120334,2.6238411,2.7015961,3.1222484,2.0861588,2.6969655,4.6831567,3.5972236,4.8615926,3.9568787,4.4513132,5.4919125,2.9730606,4.9745484,4.4648667,5.4614056,4.1051503,4.0516299,4.5026894,3.708124,4.0041325,4.3322822,4.0617967,5.9575533,5.8632324,3.7952655,4.8091816,3.4707279,5.5701103,3.7819882,4.5403139,4.8102975,3.6431872,3.5748661,4.2650648,4.6157637,5.069863,5.9293287,4.3430435,3.6080149,3.6699764,5.555668,4.5133884,3.9941076,3.4742721,4.5579722,4.6937394,4.6250956,3.5972236,4.7949176,4.8482972,4.4928743,3.9934778,4.1095985,4.3071888,3.5101611
0.2363181,0.9506527,0.6758146,0.9156036,0.4778513,1.236474,0.6204957,0.1207633,1.4260947,0.7411357,0.7778107,0.3666919,0.9969308,1.3579812,1.6243238,2.4202459,1.236474,0.270292,1.1820574,0.9270426,0.3795916,0.7366014,0.8095477,0.469443,0.427314,0.927356,0.2943447,0.2592702,0.1333894,0.6686542,0.7798708,0.4473254,1.6158657,1.8987721,0.7294317,0.5039975,0.5466384,0.5378705,1.2528517,0,0.3118788,2.6313826,0.9684988,0.5880598,0.9810127,0.9969308,0.9194593,0.7604949,0.7294317,0.2653865,3.3525695,2.9106725,3.4376124,3.2696549,3.2780964,2.7185681,2.9685232,2.7319045,3.1246892,2.6307087,3.5660357,2.650214,3.4450238,2.9221122,2.2755812,3.0633924,2.6464312,2.5621521,3.8911711,2.8054779,3.0074263,2.7279133,3.603052,2.891443,2.8946512,3.049711,3.4760129,3.5184096,2.8799349,2.5057777,2.9306551,2.8551253,2.6197982,3.3604728,2.6019719,2.7281503,3.2251977,3.6401237,2.3363731,2.9300429,2.8323154,2.8040756,2.7946629,2.9197489,2.7139904,2.3297411,2.5025729,2.7710981,2.5258203,2.582984,4.213755,3.5251621,4.3705382,3.6354367,4.0643061,4.9514553,3.329055,4.4915547,4.2821228,4.7473191,3.5783109,3.82776,4.0502588,3.7810236,3.8857084,3.8599508,3.6388316,5.1246906,5.4931789,3.9497813,4.2645716,3.397885,5.0997181,3.5770089,3.957277,4.1888279,3.4000414,3.2274257,3.9958997,4.071911,4.6232067,5.0554043,4.0790273,3.3260427,3.5636888,5.0081194,3.9780264,3.5325448,3.1502674,4.0364662,4.2345971,4.1167907,3.5251621,4.2694355,4.3071541,4.0692731,3.9075291,3.6973247,3.7730279,3.215667
0.1870942,1.1622978,0.7887972,1.0514677,0.270292,1.0696222,0.5377608,0.2875493,1.5621711,0.9687426,0.6884307,0.3963136,1.2026313,1.4533475,1.506557,2.2379169,1.0453461,0.1333894,1.1134109,0.7079231,0.5954263,0.5051537,0.576255,0.5876413,0.4936662,1.1670579,0.3142124,0.2972919,0.3624815,0.8068963,0.9729459,0.562161,1.4265199,1.7216973,0.9417153,0.7029623,0.6179044,0.3731971,1.3631432,0.3118788,0,2.8185746,1.0079499,0.4287007,0.7880693,1.1736593,0.7310345,0.852934,0.6097954,0.480593,3.4784182,3.0160546,3.5699027,3.4648007,3.4399983,2.8811378,3.0485254,2.9173004,3.2930372,2.7710953,3.7735776,2.7702723,3.6792352,3.074366,2.4163294,3.1973909,2.757785,2.7679115,4.0939216,3.0099063,3.0754812,2.8990248,3.7902048,3.0736867,3.0598325,3.1962133,3.6493746,3.6465274,3.0195612,2.7156443,3.1370114,3.0700861,2.8045561,3.5170504,2.7043858,2.7759202,3.3533446,3.85349,2.4653441,3.1126843,3.0176405,2.9423997,2.9883848,3.1155602,2.8833463,2.4745509,2.6513075,2.9332948,2.7031902,2.7442313,4.2537239,3.6526743,4.4848702,3.7637152,4.1603818,5.075929,3.4551036,4.6373206,4.4552405,4.7785976,3.6555365,3.9708544,4.1567062,3.9173363,3.9669385,3.9180471,3.759052,5.1648798,5.6429679,4.1503732,4.3400029,3.498168,5.2480706,3.7235525,4.0267024,4.3004022,3.5331082,3.3334619,4.1167389,4.2167953,4.7727419,5.1048325,4.1933716,3.4865565,3.7475606,5.1210885,4.0051137,3.63783,3.2523642,4.1325207,4.3105159,4.1982472,3.6526743,4.34438,4.3552468,4.1588548,4.0654146,3.8016093,3.7988899,3.3171588
2.8504745,1.6831481,2.0830666,1.8475435,3.0464266,3.8373148,2.5272324,2.6007216,1.3892251,1.919325,3.3953262,2.5586045,1.6680935,1.649013,4.2068103,5.0341982,3.8306189,2.8474538,3.7409618,3.5186986,2.7602448,3.2972671,2.9927206,2.4308298,2.5754803,1.7291366,2.6038044,2.8852072,2.6653586,2.0899873,1.8831176,2.7532606,4.2250167,4.525578,1.9058263,2.1560692,3.0092121,3.0333308,1.6158657,2.6313826,2.8185746,0,2.0725383,2.8509905,3.5356948,1.647328,3.5234211,2.0733123,3.3586182,2.3767084,4.3784274,3.9106,4.2902572,2.3492251,3.6224928,2.902261,4.0751898,1.5533592,3.6799582,2.4101141,1.7985631,3.258042,2.5527789,3.3794283,2.6605016,3.9488902,3.1793543,2.5818677,3.1672983,2.2904099,3.8633668,3.0182544,3.4019051,3.1863875,3.4305827,3.7652453,3.8787001,4.1718453,3.3076762,2.2294166,2.1489881,2.0500581,2.6211147,3.4155564,3.0862506,3.9806003,4.0761925,3.0870864,2.9293066,2.3936181,2.5318083,3.4481619,2.5829936,1.5784617,2.6507956,2.9617825,2.900843,3.2739679,1.6626757,2.7664001,5.0406181,3.5137923,4.9804159,4.0529048,4.5961105,5.5843286,2.6652052,5.0223107,4.1999791,5.9372623,4.4390305,3.9556818,4.6401697,3.4172801,4.0005753,4.641907,4.2362634,6.5075225,5.6881821,3.1946059,5.0755316,3.4947826,5.5300238,3.6876468,4.9103306,5.0849158,3.6516033,3.7873569,4.2533008,4.7558051,5.0379035,6.4825039,4.3275159,3.6267433,3.4961602,5.6383558,4.9616423,4.2622435,3.6965037,4.7686296,4.8939732,4.8257,3.5137923,5.0648984,5.1831641,4.6263597,3.7060629,4.2740716,4.781494,3.7341628
1.0915812,0.7604949,0.3622899,0.3518639,1.17065,2.0390669,0.5378705,0.8651016,0.6906117,0.6687892,1.6694746,0.6875828,0.681403,0.5051537,2.4960799,3.1821547,2.0264378,1.0994367,2.1043182,1.6246829,1.3115906,1.4533475,0.9640603,0.9866556,0.7479385,0.8743258,0.9128481,1.1916094,1.0710367,0.4001682,0.5611223,1.3231056,2.2862696,2.6517115,0.6557953,0.7267908,1.4961191,1.1077957,0.4588563,0.9684988,1.0079499,2.0725383,0,1.1414974,1.671501,0.681403,1.6243238,0.2480807,1.5843149,0.7621431,4.0058263,3.4681736,4.0292742,3.2326737,3.6982349,2.9454065,3.5214189,2.4735602,3.6206947,2.6262153,3.280161,3.0165175,3.5267607,3.2979477,2.5207005,3.6509889,2.91639,2.7913636,4.0228832,2.8710064,3.4085877,3.0787709,3.8615442,3.2384584,3.3582585,3.5820891,3.9562459,4.0238066,3.2251977,2.6484471,2.9211562,2.8431178,2.8398518,3.6133875,2.8042191,3.25629,3.7928557,3.8333749,2.6285031,2.9607071,2.9093879,3.2246352,2.9688117,2.6783867,2.8630965,2.6636613,2.7784383,3.1889706,2.3696736,2.8116312,4.63798,3.7124404,4.8831989,4.0097366,4.4749009,5.5110482,3.1784248,5.0166952,4.6041644,5.3641593,4.0794252,4.154263,4.5260094,3.874723,4.082245,4.3079137,4.0876328,5.8325464,5.9523307,4.0371998,4.7872413,3.5605617,5.6265244,3.8917388,4.4937014,4.7883623,3.7288685,3.6041943,4.3384819,4.6385152,5.1317793,5.8037138,4.4151641,3.694512,3.810705,5.5745848,4.4428625,3.9941076,3.5044423,4.5579722,4.6937394,4.6250956,3.7124404,4.7729117,4.8046735,4.516245,4.1486335,4.1351359,4.233229,3.5400255
0.5502762,1.2722955,0.9535483,1.163671,0.5838299,1.0712572,0.6735853,0.5755263,1.6456543,1.1359037,0.8499899,0.621576,1.3481064,1.5940668,1.6049988,2.2472828,1.0831729,0.4269933,1.1603677,0.8040099,0.7513794,0.5451495,0.8227299,0.4955334,0.6443891,1.2614739,0.3485446,0.5804553,0.6318168,0.9382824,1.0843966,0.5983583,1.5449188,1.7977879,1.0655391,0.894686,0.8178382,0.7143842,1.4646545,0.5880598,0.4287007,2.8509905,1.1414974,0,0.7655364,1.2417756,0.8739014,0.9976453,0.7876524,0.706236,3.2392267,2.7248891,3.3159653,3.2613013,3.1847716,2.6145609,2.7349892,2.7543543,3.0593813,2.4952347,3.64379,2.4618297,3.532396,2.800879,2.1323473,2.9452108,2.435942,2.565761,3.8844085,2.81364,2.723867,2.6524681,3.5520519,2.8367738,2.8171006,2.9439323,3.4193389,3.3649354,2.7287699,2.5322011,2.9524783,2.902454,2.5728001,3.2371727,2.3753185,2.4353437,3.0878549,3.6610945,2.16562,2.884449,2.7863328,2.6589785,2.7685655,2.9635352,2.628007,2.1953146,2.3711107,2.6791229,2.5174502,2.478466,3.886014,3.3379434,4.1896693,3.460114,3.8293641,4.8030768,3.1716932,4.3791326,4.1973202,4.4522668,3.3255848,3.6781808,3.8463606,3.6140482,3.6083365,3.5636141,3.4578263,4.8844603,5.3743166,3.9316364,4.0133356,3.1578876,4.9930704,3.4360524,3.7002848,4.0278134,3.2316746,3.0089169,3.8006011,3.9694118,4.5151262,4.8482557,3.8701584,3.2200915,3.5020171,4.8393977,3.6370534,3.3256425,2.9221122,3.8227299,3.9708651,3.8745374,3.3379434,4.013274,4.0041072,3.8293053,3.787702,3.4827499,3.4293677,2.9844008
0.7891803,1.891082,1.5207403,1.7504315,0.6117212,0.4435393,1.1420273,0.9884177,2.264353,1.6863596,0.5514351,1.0349769,1.9326582,2.1592648,1.0729581,1.5720373,0.5471871,0.7557585,0.7450257,0.2618298,1.0271964,0.3224602,0.9507445,1.1601635,1.0209293,1.8657697,0.9410956,0.7800697,1.0029209,1.4919816,1.6757707,1.012321,0.8334064,1.1066196,1.6606478,1.4613729,0.9441634,0.7099379,2.0658556,0.9810127,0.7880693,3.5356948,1.671501,0.7655364,0,1.8967012,0.3126127,1.5519686,0.4807928,1.2163823,3.3758938,2.9345269,3.5035731,3.8582394,3.541761,3.0581255,2.9000476,3.4093712,3.3583376,3.0640544,4.3023447,2.842935,4.0854858,3.1557837,2.6362351,3.1685048,2.8258147,3.042444,4.4149325,3.3744988,2.9833695,3.0872947,3.9958001,3.2155038,3.1576526,3.2213173,3.7280455,3.6186719,3.1139611,3.0896427,3.5428866,3.4942187,3.0771473,3.6489487,2.7842213,2.5828658,3.3031937,4.1645147,2.584695,3.4551879,3.3045792,2.9812153,3.2880177,3.6202959,3.1345456,2.5870595,2.8071884,3.0447904,3.1823495,2.9556745,4.0497569,3.7738944,4.3944004,3.7590161,4.0846739,4.9544282,3.745936,4.5725446,4.5698389,4.4601427,3.5278155,4.0516557,4.0885735,4.1122588,4.0185709,3.7792211,3.7093761,4.7779284,5.6279792,4.4522837,4.1793751,3.5947923,5.1886361,3.8380585,3.8284776,4.1345012,3.6194689,3.3299673,4.1346797,4.1424042,4.7446534,4.7263057,4.2068967,3.5682428,3.8926031,5.0101273,3.7709321,3.5462868,3.2591811,4.0260987,4.1940842,4.0992316,3.7738944,4.1781984,4.1561269,4.1000176,4.2369993,3.758711,3.5708771,3.3108272
1.2101229,0.1783123,0.4955334,0.3624815,1.403741,2.1988014,0.9489634,0.9596625,0.5506262,0.3731971,1.7676717,0.93394,0.2623854,0.679942,2.5984905,3.3939083,2.192956,1.2029904,2.1398487,1.8716968,1.1888249,1.6525439,1.4219114,0.8382817,0.9693461,0.2972919,0.9646652,1.2528739,1.0453461,0.5051537,0.2875493,1.1779783,2.5835066,2.882982,0.2960431,0.5467463,1.4321164,1.4065461,0.5037468,0.9969308,1.1736593,1.647328,0.681403,1.2417756,1.8967012,0,1.8788527,0.5348792,1.7216973,0.7411357,3.5841657,3.0832226,3.5907537,2.6803429,3.1921294,2.489336,3.1872222,1.9777066,3.1280831,2.1898099,2.7532848,2.5997918,2.9122961,2.8450734,2.0640459,3.2074966,2.5486521,2.2615938,3.43358,2.3143959,3.0914934,2.5623453,3.3176365,2.7502534,2.8646061,3.1138076,3.4403788,3.5772906,2.7775829,2.0692985,2.3578472,2.2694602,2.3090786,3.1425479,2.4672417,2.9891159,3.3601179,3.2357053,2.2346907,2.4332989,2.4164013,2.7987896,2.4215618,2.1539173,2.3757253,2.2563778,2.3389948,2.7075711,1.8358148,2.3350195,4.3446072,3.2758698,4.4485375,3.5870848,4.0792902,5.0682571,2.7906595,4.5546452,4.0823775,5.0709128,3.7138188,3.6734389,4.0993046,3.4103012,3.6948975,3.9635118,3.6717242,5.555273,5.4496653,3.4793844,4.4113447,3.1700175,5.1442776,3.3998012,4.1531158,4.3901648,3.2636045,3.2044065,3.8962965,4.185874,4.6436962,5.511834,3.977179,3.2192264,3.3241612,5.1223185,4.168264,3.6128841,3.1116248,4.1466787,4.3090903,4.2144692,3.2758698,4.4075848,4.4723835,4.0967162,3.6279798,3.7178721,3.9647893,3.1670633
0.6975467,1.8547121,1.4687284,1.7166916,0.4878204,0.5059113,1.1121323,0.927356,2.2340682,1.630332,0.4325508,0.9866359,1.8788527,2.0975183,0.9881788,1.5786111,0.5306769,0.7097766,0.7385366,0.1429002,0.9882608,0.353118,0.8310631,1.2141024,1.0011649,1.8393939,0.9620948,0.7010908,0.9325321,1.4588634,1.6463538,1.0224996,0.71326,1.043251,1.6250449,1.4003104,0.8578791,0.5467463,2.0278737,0.9194593,0.7310345,3.5234211,1.6243238,0.8739014,0.3126127,1.8788527,0,1.507439,0.3379073,1.1590305,3.5667844,3.1570681,3.7023871,4.00096,3.7308116,3.2511644,3.1421745,3.5219551,3.5377427,3.2495679,4.3964796,3.0627029,4.1959893,3.3592057,2.8274353,3.3625814,3.056282,3.1923112,4.5658799,3.5145364,3.2435203,3.2639023,4.1712186,3.3951531,3.3391916,3.4123915,3.9042117,3.8320201,3.3245127,3.2194339,3.6738965,3.6148215,3.2407415,3.8541959,3.0178666,2.8452895,3.5078807,4.3060269,2.7967073,3.6138613,3.4713229,3.1927548,3.444399,3.7265128,3.3144462,2.7900194,3.0067398,3.2326737,3.3043591,3.1427592,4.3282131,3.9986018,4.6204994,3.9880023,4.3327142,5.1690807,3.9402233,4.7767039,4.7640209,4.7164631,3.7763561,4.2662582,4.3217679,4.3251361,4.2707938,4.0426404,3.9388041,5.0089655,5.834607,4.6124538,4.4277105,3.8339807,5.3893773,4.0459705,4.0812979,4.3525941,3.8367284,3.5676135,4.3676166,4.3398488,4.9447761,4.9400048,4.4437961,3.7687544,4.0805557,5.2264552,4.0505512,3.7856117,3.4988844,4.2604532,4.4471765,4.3388502,3.9986018,4.4309472,4.4213717,4.3418106,4.4361522,3.9953154,3.8510838,3.5551748
